Cleanup_ID,Country,State,Zone,GPS,Cleanup_type,Cleanup_date,Animal,Animal_Status,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100938,United States,"California, USA","Westhaven-Moonstone, CA 95570, USA","41.047803257365, -124.12495975546",land,09/16/2017,Gull,dead,
100939,United States,"California, USA","Humboldt County, CA, USA","40.80601594282, -124.20087511568",land,09/16/2017,Seabird,dead,
100940,United States,"California, USA","Humboldt County, CA, USA","41.252081568365, -124.10145717469",land,09/16/2017,Murre,dead,
100940,United States,"California, USA","Humboldt County, CA, USA","41.252081568365, -124.10145717469",land,09/16/2017,Tern,dead,
100943,United States,"California, USA","Loleta, CA, USA","40.643555504428, -124.31163300645",land,09/16/2017,Brandt's Cormorant,dead,
100943,United States,"California, USA","Loleta, CA, USA","40.643555504428, -124.31163300645",land,09/16/2017,Murre,dead,
100943,United States,"California, USA","Loleta, CA, USA","40.643555504428, -124.31163300645",land,09/16/2017,Harbor seal,dead,
100944,United States,"California, USA","Camarillo, CA, USA","34.231992024989, -118.98950928436",land,09/21/2019,crow,dead,
100945,United States,"California, USA","Ventura, CA, USA","34.248182951024, -119.26678994106",land,09/21/2019,bird,dead,
100945,United States,"California, USA","Ventura, CA, USA","34.248182951024, -119.26678994106",land,09/21/2019,pelican,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Commmon Murre,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Unidentified,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Unidentified,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101321,United States,"California, USA","McKinleyville, CA, USA","41.005213906511, -124.11357658203",land,09/16/2017,Seabird,dead,
101344,United States,"California, USA","El Granada, CA, USA","37.496617226274, -122.46385440841",land,09/21/2019,birds (2),dead,
101345,United States,"California, USA","San Gregorio, CA, USA","37.297233080805, -122.40661182185",land,09/21/2019,elephant seal,dead,
101345,United States,"California, USA","San Gregorio, CA, USA","37.297233080805, -122.40661182185",land,09/21/2019,seal,dead,
101345,United States,"California, USA","San Gregorio, CA, USA","37.297233080805, -122.40661182185",land,09/21/2019,gull,injured,
101346,United States,"California, USA","Half Moon Bay, CA, USA","37.47891030116, -122.45053170238",land,09/21/2019,birds (6),dead,
101347,United States,"California, USA","Menlo Park, CA, USA","37.49062940844, -122.16892210143",land,09/21/2019,opposum,dead,
101355,United States,"Florida, USA","Miami Beach, FL, USA","25.830115465301, -80.119310331162",land,09/21/2019,Jelly Fish,dead,
101359,United States,"Florida, USA","Palmetto Bay, FL, USA","25.621333359563, -80.298276657207",land,09/21/2019,Chicken,dead,
101359,United States,"Florida, USA","Palmetto Bay, FL, USA","25.621333359563, -80.298276657207",land,09/21/2019,Crabs,dead,
101367,United States,"Florida, USA","Key Biscayne, FL 33149, USA","25.666608893159, -80.155889128807",land,09/21/2019,Fish,dead,
101372,United States,"Florida, USA","Miami Beach, FL, USA","25.868095704079, -80.11914497999",land,09/21/2019,Turtle,dead,
101374,United States,"New York, USA","Oyster Bay, NY, USA","40.876725196752, -73.541475217029",land,09/21/2019,Butterfly,dead,
101374,United States,"New York, USA","Oyster Bay, NY, USA","40.876725196752, -73.541475217029",land,09/21/2019,Horseshoe Crab,dead,
101381,Mexico,"Baja California, Mexico","Playas de Rosarito Municipality, Baja California, Mexico","32.094230955304, -116.87691312344",land,10/05/2019,CANGREJOS,dead,
101381,Mexico,"Baja California, Mexico","Playas de Rosarito Municipality, Baja California, Mexico","32.094230955304, -116.87691312344",land,10/05/2019,GAVIOTA,dead,
101431,United States,"Washington, USA","Grayland, WA, USA","46.855816092535, -124.11377549577",land,09/21/2019,Sea Lion,dead,
101435,United States,"California, USA","Fort Bragg, CA 95437, USA","39.452586240347, -123.81349724086",land,09/21/2019,Common Murre Bird,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Bird,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Bird,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Bird,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Bird,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Bird,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Bird,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Fish,dead,
101441,United States,"California, USA","Arcata, CA, USA","40.865555066784, -124.14911058932",land,09/17/2016,Eel,dead,
101443,United States,"California, USA","Trinidad, CA 95570, USA","41.057235969049, -124.1426190975",land,09/16/2016,Seabird,dead,
101443,United States,"California, USA","Trinidad, CA 95570, USA","41.057235969049, -124.1426190975",land,09/16/2016,Seabird,dead,
101443,United States,"California, USA","Trinidad, CA 95570, USA","41.057235969049, -124.1426190975",land,09/16/2016,Seabird,dead,
101444,United States,"California, USA","Humboldt County, CA, USA","41.163115344773, -124.13299545449",land,10/06/2016,Seabird,dead,
101444,United States,"California, USA","Humboldt County, CA, USA","41.163115344773, -124.13299545449",land,10/06/2016,Seabird,dead,
101444,United States,"California, USA","Humboldt County, CA, USA","41.163115344773, -124.13299545449",land,10/06/2016,Seabird,dead,
101445,United States,"California, USA","Loleta, CA, USA","40.695740954698, -124.27664512569",land,09/17/2016,Unidentified Animal,dead,
101445,United States,"California, USA","Loleta, CA, USA","40.695740954698, -124.27664512569",land,09/17/2016,Harbor seal,dead,
101445,United States,"California, USA","Loleta, CA, USA","40.695740954698, -124.27664512569",land,09/17/2016,Fawn,dead,
101446,United States,"California, USA","Humboldt County, CA, USA","41.066334437348, -124.1507112699",land,09/17/2016,Harbor seal,dead,
101446,United States,"California, USA","Humboldt County, CA, USA","41.066334437348, -124.1507112699",land,09/17/2016,Seabird,dead,
101446,United States,"California, USA","Humboldt County, CA, USA","41.066334437348, -124.1507112699",land,09/17/2016,Seabird,dead,
101446,United States,"California, USA","Humboldt County, CA, USA","41.066334437348, -124.1507112699",land,09/17/2016,Seabird,dead,
101446,United States,"California, USA","Humboldt County, CA, USA","41.066334437348, -124.1507112699",land,09/17/2016,Seabird,dead,
101446,United States,"California, USA","Humboldt County, CA, USA","41.066334437348, -124.1507112699",land,09/17/2016,Seabird,dead,
101612,United States,"California, USA","Humboldt County, CA, USA","40.805872108861, -124.20103931108",land,09/17/2016,Seabird,dead,
101688,United States,"New York, USA","New York, NY, USA","40.582832740297, -73.920817680831",land,09/20/2019,fish,dead,
101688,United States,"New York, USA","New York, NY, USA","40.582832740297, -73.920817680831",land,09/20/2019,stingray x4,dead,
101717,United States,"California, USA","Half Moon Bay, CA, USA","37.464041446559, -122.4462579217",land,09/21/2019,Bird,dead,
101789,United States,"California, USA","Santa Ana, CA, USA","33.723488541398, -117.91626020151",land,09/21/2019,rabbit,dead,
101790,United States,"California, USA","Half Moon Bay, CA, USA","37.47746172463, -122.44991839735",land,09/21/2019,seagulls (7),dead,
101794,United States,"California, USA","Santa Rosa, CA, USA","38.445364983132, -122.80599530281",land,09/21/2019,Black crown night heron,dead,
101796,United States,"California, USA","Bodega Bay, CA 94923, USA","38.307135423069, -123.01901440258",land,09/19/2019,bird,dead,
101798,United States,"California, USA","Bodega Bay, CA 94923, USA","38.333882495012, -123.04964498769",land,09/21/2019,seagull,dead,
101798,United States,"California, USA","Bodega Bay, CA 94923, USA","38.333882495012, -123.04964498769",land,09/21/2019,seagull,dead,
101799,United States,"California, USA","Bodega Bay, CA 94923, USA","38.308457286319, -123.05298073998",land,09/21/2019,birds (5),dead,
101799,United States,"California, USA","Bodega Bay, CA 94923, USA","38.308457286319, -123.05298073998",land,09/21/2019,jellyfish,dead,
101801,United States,"California, USA","Bodega Bay, CA 94923, USA","38.304664606762, -123.05718843763",land,09/21/2019,birds (3),dead,
101802,United States,"California, USA","Bodega Bay, CA 94923, USA","38.335649041496, -123.06889561775",land,09/21/2019,bird,dead,
101802,United States,"California, USA","Bodega Bay, CA 94923, USA","38.335649041496, -123.06889561775",land,09/21/2019,seal,dead,
101803,United States,"California, USA","Bodega Bay, CA 94923, USA","38.348448888849, -123.06835810741",land,09/21/2019,bird (10),dead,
101803,United States,"California, USA","Bodega Bay, CA 94923, USA","38.348448888849, -123.06835810741",land,09/21/2019,seal,dead,
101805,United States,"California, USA","Bodega Bay, CA 94923, USA","38.359635911128, -123.06858394259",land,09/21/2019,seagull,dead,
101805,United States,"California, USA","Bodega Bay, CA 94923, USA","38.359635911128, -123.06858394259",land,09/21/2019,seal,dead,
101805,United States,"California, USA","Bodega Bay, CA 94923, USA","38.359635911128, -123.06858394259",land,09/21/2019,crab,dead,
101810,United States,"California, USA","Bodega Bay, CA 94923, USA","38.400253007451, -123.09628580398",land,09/21/2019,bird (3),dead,
101812,United States,"California, USA","Jenner, CA 95450, USA","38.417116132135, -123.10553652326",land,09/21/2019,gull,dead,
101813,United States,"California, USA","Jenner, CA 95450, USA","38.511998774128, -123.24278939046",land,09/21/2019,birds (14),dead,
101814,United States,"California, USA","Jenner, CA 95450, USA","38.466319114121, -123.15596450825",land,09/21/2019,seagulls (3),dead,
101815,United States,"California, USA","Jenner, CA 95450, USA","38.446574518745, -123.12729351874",land,09/21/2019,bird (1),dead,
101815,United States,"California, USA","Jenner, CA 95450, USA","38.446574518745, -123.12729351874",land,09/21/2019,starfish,dead,
101816,United States,"California, USA","Jenner, CA 95450, USA","38.438412490776, -123.12274250633",land,09/21/2019,birds (9),dead,
101874,United States,"California, USA","San Luis Obispo, CA, USA","35.272509771112, -120.66782421576",land,09/21/2019,bird,dead,
101878,United States,"California, USA","San Luis Obispo, CA, USA","35.272509771112, -120.66782421576",land,09/21/2019,bird,dead,
101879,United States,"California, USA","San Luis Obispo, CA, USA","35.272509771112, -120.66782421576",land,09/21/2019,snake,dead,
101879,United States,"California, USA","San Luis Obispo, CA, USA","35.272509771112, -120.66782421576",land,09/21/2019,7 birds,dead,
101910,United States,"California, USA","Redwood City, CA, USA","37.51594541117, -122.20138403872",land,09/21/2019,Crab,dead,
101916,United States,"New York, USA","Rye, NY, USA","40.968859612694, -73.666068638489",land,09/21/2019,Fish (10),dead,
101934,United States,"California, USA","Isleton, CA, USA","38.127388306351, -121.57712722502",watercraft,09/21/2019,fish,dead,
101935,United States,"California, USA","Alameda, CA, USA","37.764804517265, -122.28288294429",land,09/21/2019,harbor seal,dead,
101935,United States,"California, USA","Alameda, CA, USA","37.764804517265, -122.28288294429",land,09/21/2019,rat,dead,
101935,United States,"California, USA","Alameda, CA, USA","37.764804517265, -122.28288294429",land,09/21/2019,cat,dead,
101954,United States,"California, USA","Pismo Beach, CA, USA","35.167452578035, -120.69372712902",land,09/21/2019,"birds, 2",dead,
101956,United States,"California, USA","Pismo Beach, CA, USA","35.138790643805, -120.64308956141",land,09/21/2019,16 marine animals dead from red tide?,dead,
101957,United States,"California, USA","Pismo Beach, CA, USA","35.134029746031, -120.63828973366",land,09/21/2019,birds - 2,dead,
101959,United States,"California, USA","Grover Beach, CA, USA","35.120068945179, -120.63332870047",land,09/21/2019,stingray,dead,
101959,United States,"California, USA","Grover Beach, CA, USA","35.120068945179, -120.63332870047",land,09/21/2019,7 birds,dead,
101960,United States,"California, USA","Arroyo Grande, CA 93420, USA","35.194414224387, -120.47068485286",land,09/21/2019,squirrel,dead,
101962,United States,"California, USA","Arroyo Grande, CA 93420, USA","35.123596530613, -120.57571624481",land,09/21/2019,bird,dead,
101962,United States,"California, USA","Arroyo Grande, CA 93420, USA","35.123596530613, -120.57571624481",land,09/21/2019,fish,dead,
